index,Year, Month, Day,     Extent 10^6 sq km,    Missing 10^6 sq km, Source Data
198,1979,11,26,13.82,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1979.11.26/nt_19791126_n07_v1.1_s.bin']
199,1979,11,28,13.569,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1979.11.28/nt_19791128_n07_v1.1_s.bin']
200,1979,11,30,13.161,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1979.11.30/nt_19791130_n07_v1.1_s.bin']
201,1979,12,2,12.893,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1979.12.02/nt_19791202_n07_v1.1_s.bin']
202,1979,12,4,12.471,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1979.12.04/nt_19791204_n07_v1.1_s.bin']
203,1979,12,6,12.042,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1979.12.06/nt_19791206_n07_v1.1_s.bin']
204,1979,12,8,11.457,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1979.12.08/nt_19791208_n07_v1.1_s.bin']
205,1979,12,10,10.844,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1979.12.10/nt_19791210_n07_v1.1_s.bin']
206,1979,12,12,10.34,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1979.12.12/nt_19791212_n07_v1.1_s.bin']
207,1979,12,14,9.793,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1979.12.14/nt_19791214_n07_v1.1_s.bin']
208,1979,12,16,9.125,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1979.12.16/nt_19791216_n07_v1.1_s.bin']
209,1979,12,18,8.307,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1979.12.18/nt_19791218_n07_v1.1_s.bin']
210,1979,12,20,7.891,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1979.12.20/nt_19791220_n07_v1.1_s.bin']
211,1979,12,22,7.405,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1979.12.22/nt_19791222_n07_v1.1_s.bin']
212,1979,12,24,6.842,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1979.12.24/nt_19791224_n07_v1.1_s.bin']
213,1979,12,26,6.607,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1979.12.26/nt_19791226_n07_v1.1_s.bin']
214,1979,12,28,6.396,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1979.12.28/nt_19791228_n07_v1.1_s.bin']
215,1979,12,30,6.124,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1979.12.30/nt_19791230_n07_v1.1_s.bin']
216,1980,1,1,5.967,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.01.01/nt_19800101_n07_v1.1_s.bin']
217,1980,1,3,5.674,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.01.03/nt_19800103_n07_v1.1_s.bin']
218,1980,1,5,5.584,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.01.05/nt_19800105_n07_v1.1_s.bin']
219,1980,1,7,5.329,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.01.07/nt_19800107_n07_v1.1_s.bin']
220,1980,1,9,5.0,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.01.09/nt_19800109_n07_v1.1_s.bin']
221,1980,1,11,4.874,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.01.11/nt_19800111_n07_v1.1_s.bin']
222,1980,1,13,4.682,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.01.13/nt_19800113_n07_v1.1_s.bin']
223,1980,1,15,4.569,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.01.15/nt_19800115_n07_v1.1_s.bin']
224,1980,1,17,4.419,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.01.17/nt_19800117_n07_v1.1_s.bin']
225,1980,1,19,4.319,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.01.19/nt_19800119_n07_v1.1_s.bin']
226,1980,1,21,4.115,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.01.21/nt_19800121_n07_v1.1_s.bin']
227,1980,1,23,3.986,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.01.23/nt_19800123_n07_v1.1_s.bin']
228,1980,1,25,3.801,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.01.25/nt_19800125_n07_v1.1_s.bin']
229,1980,1,27,3.664,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.01.27/nt_19800127_n07_v1.1_s.bin']
230,1980,1,29,3.513,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.01.29/nt_19800129_n07_v1.1_s.bin']
231,1980,1,31,3.496,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.01.31/nt_19800131_n07_v1.1_s.bin']
232,1980,2,2,3.355,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.02.02/nt_19800202_n07_v1.1_s.bin']
233,1980,2,4,3.218,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.02.04/nt_19800204_n07_v1.1_s.bin']
234,1980,2,6,3.124,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.02.06/nt_19800206_n07_v1.1_s.bin']
235,1980,2,8,3.009,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.02.08/nt_19800208_n07_v1.1_s.bin']
236,1980,2,10,2.929,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.02.10/nt_19800210_n07_v1.1_s.bin']
237,1980,2,12,2.91,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.02.12/nt_19800212_n07_v1.1_s.bin']
238,1980,2,14,2.69,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.02.14/nt_19800214_n07_v1.1_s.bin']
239,1980,2,16,2.676,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.02.16/nt_19800216_n07_v1.1_s.bin']
240,1980,2,18,2.629,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.02.18/nt_19800218_n07_v1.1_s.bin']
241,1980,2,20,2.591,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.02.20/nt_19800220_n07_v1.1_s.bin']
242,1980,2,22,2.609,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.02.22/nt_19800222_n07_v1.1_s.bin']
243,1980,2,24,2.583,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.02.24/nt_19800224_n07_v1.1_s.bin']
244,1980,2,26,2.521,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.02.26/nt_19800226_n07_v1.1_s.bin']
245,1980,2,28,2.613,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.02.28/nt_19800228_n07_v1.1_s.bin']
246,1980,3,1,2.576,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.03.01/nt_19800301_n07_v1.1_s.bin']
247,1980,3,3,2.672,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.03.03/nt_19800303_n07_v1.1_s.bin']
248,1980,3,5,2.839,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.03.05/nt_19800305_n07_v1.1_s.bin']
249,1980,3,7,2.944,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.03.07/nt_19800307_n07_v1.1_s.bin']
250,1980,3,9,3.026,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.03.09/nt_19800309_n07_v1.1_s.bin']
251,1980,3,11,3.051,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.03.11/nt_19800311_n07_v1.1_s.bin']
252,1980,3,13,3.162,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.03.13/nt_19800313_n07_v1.1_s.bin']
253,1980,3,15,3.256,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.03.15/nt_19800315_n07_v1.1_s.bin']
254,1980,3,17,3.312,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.03.17/nt_19800317_n07_v1.1_s.bin']
255,1980,3,19,3.396,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.03.19/nt_19800319_n07_v1.1_s.bin']
256,1980,3,21,3.416,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.03.21/nt_19800321_n07_v1.1_s.bin']
257,1980,3,23,3.515,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.03.23/nt_19800323_n07_v1.1_s.bin']
258,1980,3,25,3.628,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.03.25/nt_19800325_n07_v1.1_s.bin']
259,1980,3,27,3.79,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.03.27/nt_19800327_n07_v1.1_s.bin']
260,1980,3,29,3.966,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.03.29/nt_19800329_n07_v1.1_s.bin']
261,1980,3,31,4.169,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.03.31/nt_19800331_n07_v1.1_s.bin']
262,1980,4,2,4.264,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.04.02/nt_19800402_n07_v1.1_s.bin']
263,1980,4,4,4.348,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.04.04/nt_19800404_n07_v1.1_s.bin']
264,1980,4,6,4.563,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.04.06/nt_19800406_n07_v1.1_s.bin']
265,1980,4,8,4.708,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.04.08/nt_19800408_n07_v1.1_s.bin']
266,1980,4,10,4.76,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.04.10/nt_19800410_n07_v1.1_s.bin']
267,1980,4,12,4.937,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.04.12/nt_19800412_n07_v1.1_s.bin']
268,1980,4,14,5.026,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.04.14/nt_19800414_n07_v1.1_s.bin']
269,1980,4,16,5.197,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.04.16/nt_19800416_n07_v1.1_s.bin']
270,1980,4,18,5.465,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.04.18/nt_19800418_n07_v1.1_s.bin']
271,1980,4,20,5.726,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.04.20/nt_19800420_n07_v1.1_s.bin']
272,1980,4,22,6.019,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.04.22/nt_19800422_n07_v1.1_s.bin']
273,1980,4,24,6.215,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.04.24/nt_19800424_n07_v1.1_s.bin']
274,1980,4,26,6.34,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.04.26/nt_19800426_n07_v1.1_s.bin']
275,1980,4,28,6.626,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.04.28/nt_19800428_n07_v1.1_s.bin']
276,1980,4,30,6.881,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.04.30/nt_19800430_n07_v1.1_s.bin']
277,1980,5,2,7.174,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.05.02/nt_19800502_n07_v1.1_s.bin']
278,1980,5,4,7.375,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.05.04/nt_19800504_n07_v1.1_s.bin']
279,1980,5,6,7.682,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.05.06/nt_19800506_n07_v1.1_s.bin']
280,1980,5,8,7.933,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.05.08/nt_19800508_n07_v1.1_s.bin']
281,1980,5,10,8.259,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.05.10/nt_19800510_n07_v1.1_s.bin']
282,1980,5,12,8.466,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.05.12/nt_19800512_n07_v1.1_s.bin']
283,1980,5,14,8.557,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.05.14/nt_19800514_n07_v1.1_s.bin']
284,1980,5,16,8.914,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.05.16/nt_19800516_n07_v1.1_s.bin']
285,1980,5,18,9.087,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.05.18/nt_19800518_n07_v1.1_s.bin']
286,1980,5,20,9.3,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.05.20/nt_19800520_n07_v1.1_s.bin']
287,1980,5,22,9.588,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.05.22/nt_19800522_n07_v1.1_s.bin']
288,1980,5,24,9.832,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.05.24/nt_19800524_n07_v1.1_s.bin']
289,1980,5,26,10.063,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.05.26/nt_19800526_n07_v1.1_s.bin']
290,1980,5,28,10.207,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.05.28/nt_19800528_n07_v1.1_s.bin']
291,1980,5,30,10.413,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.05.30/nt_19800530_n07_v1.1_s.bin']
292,1980,6,1,10.681,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.06.01/nt_19800601_n07_v1.1_s.bin']
293,1980,6,3,10.742,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.06.03/nt_19800603_n07_v1.1_s.bin']
294,1980,6,5,11.111,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.06.05/nt_19800605_n07_v1.1_s.bin']
295,1980,6,7,11.314,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.06.07/nt_19800607_n07_v1.1_s.bin']
296,1980,6,9,11.665,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.06.09/nt_19800609_n07_v1.1_s.bin']
297,1980,6,11,11.961,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.06.11/nt_19800611_n07_v1.1_s.bin']
298,1980,6,13,12.276,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.06.13/nt_19800613_n07_v1.1_s.bin']
299,1980,6,15,12.644,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.06.15/nt_19800615_n07_v1.1_s.bin']
300,1980,6,17,12.838,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.06.17/nt_19800617_n07_v1.1_s.bin']
301,1980,6,19,13.119,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.06.19/nt_19800619_n07_v1.1_s.bin']
302,1980,6,21,13.311,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.06.21/nt_19800621_n07_v1.1_s.bin']
303,1980,6,23,13.671,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.06.23/nt_19800623_n07_v1.1_s.bin']
304,1980,6,25,14.046,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.06.25/nt_19800625_n07_v1.1_s.bin']
305,1980,6,27,13.912,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.06.27/nt_19800627_n07_v1.1_s.bin']
306,1980,6,29,14.063,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.06.29/nt_19800629_n07_v1.1_s.bin']
307,1980,7,1,14.199,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.07.01/nt_19800701_n07_v1.1_s.bin']
308,1980,7,3,14.417,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.07.03/nt_19800703_n07_v1.1_s.bin']
309,1980,7,5,14.686,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.07.05/nt_19800705_n07_v1.1_s.bin']
310,1980,7,7,14.935,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.07.07/nt_19800707_n07_v1.1_s.bin']
311,1980,7,9,15.066,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.07.09/nt_19800709_n07_v1.1_s.bin']
312,1980,7,11,15.226,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.07.11/nt_19800711_n07_v1.1_s.bin']
313,1980,7,13,15.429,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.07.13/nt_19800713_n07_v1.1_s.bin']
314,1980,7,15,15.539,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.07.15/nt_19800715_n07_v1.1_s.bin']
315,1980,7,17,15.719,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.07.17/nt_19800717_n07_v1.1_s.bin']
316,1980,7,19,15.846,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.07.19/nt_19800719_n07_v1.1_s.bin']
317,1980,7,21,15.967,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.07.21/nt_19800721_n07_v1.1_s.bin']
318,1980,7,23,16.158,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.07.23/nt_19800723_n07_v1.1_s.bin']
319,1980,7,25,16.289,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.07.25/nt_19800725_n07_v1.1_s.bin']
320,1980,7,27,16.468,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.07.27/nt_19800727_n07_v1.1_s.bin']
321,1980,7,29,16.505,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.07.29/nt_19800729_n07_v1.1_s.bin']
322,1980,7,31,16.582,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.07.31/nt_19800731_n07_v1.1_s.bin']
323,1980,8,2,16.672,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.08.02/nt_19800802_n07_v1.1_s.bin']
324,1980,8,4,17.078,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.08.04/nt_19800804_n07_v1.1_s.bin']
325,1980,8,6,17.282,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.08.06/nt_19800806_n07_v1.1_s.bin']
326,1980,8,8,17.297,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.08.08/nt_19800808_n07_v1.1_s.bin']
327,1980,8,10,17.572,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.08.10/nt_19800810_n07_v1.1_s.bin']
328,1980,8,12,17.768,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.08.12/nt_19800812_n07_v1.1_s.bin']
329,1980,8,14,17.932,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.08.14/nt_19800814_n07_v1.1_s.bin']
330,1980,8,16,17.88,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.08.16/nt_19800816_n07_v1.1_s.bin']
331,1980,8,18,17.944,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.08.18/nt_19800818_n07_v1.1_s.bin']
332,1980,8,20,18.14,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.08.20/nt_19800820_n07_v1.1_s.bin']
333,1980,8,22,18.143,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.08.22/nt_19800822_n07_v1.1_s.bin']
334,1980,8,24,18.27,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.08.24/nt_19800824_n07_v1.1_s.bin']
335,1980,8,26,18.338,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.08.26/nt_19800826_n07_v1.1_s.bin']
336,1980,8,28,18.341,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.08.28/nt_19800828_n07_v1.1_s.bin']
337,1980,8,30,18.427,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.08.30/nt_19800830_n07_v1.1_s.bin']
338,1980,9,1,18.612,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.09.01/nt_19800901_n07_v1.1_s.bin']
339,1980,9,3,18.604,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.09.03/nt_19800903_n07_v1.1_s.bin']
340,1980,9,5,18.619,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.09.05/nt_19800905_n07_v1.1_s.bin']
341,1980,9,7,18.653,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.09.07/nt_19800907_n07_v1.1_s.bin']
342,1980,9,9,18.586,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.09.09/nt_19800909_n07_v1.1_s.bin']
343,1980,9,11,18.736,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.09.11/nt_19800911_n07_v1.1_s.bin']
344,1980,9,13,18.784,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.09.13/nt_19800913_n07_v1.1_s.bin']
345,1980,9,15,18.842,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.09.15/nt_19800915_n07_v1.1_s.bin']
346,1980,9,17,18.83,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.09.17/nt_19800917_n07_v1.1_s.bin']
347,1980,9,19,18.977,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.09.19/nt_19800919_n07_v1.1_s.bin']
348,1980,9,21,19.026,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.09.21/nt_19800921_n07_v1.1_s.bin']
349,1980,9,23,19.092,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.09.23/nt_19800923_n07_v1.1_s.bin']
350,1980,9,25,19.02,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.09.25/nt_19800925_n07_v1.1_s.bin']
351,1980,9,27,18.917,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.09.27/nt_19800927_n07_v1.1_s.bin']
352,1980,9,29,18.961,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.09.29/nt_19800929_n07_v1.1_s.bin']
353,1980,10,1,18.877,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.10.01/nt_19801001_n07_v1.1_s.bin']
354,1980,10,3,18.883,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.10.03/nt_19801003_n07_v1.1_s.bin']
355,1980,10,5,18.834,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.10.05/nt_19801005_n07_v1.1_s.bin']
356,1980,10,7,18.725,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.10.07/nt_19801007_n07_v1.1_s.bin']
357,1980,10,9,18.786,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.10.09/nt_19801009_n07_v1.1_s.bin']
358,1980,10,11,18.793,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.10.11/nt_19801011_n07_v1.1_s.bin']
359,1980,10,13,18.794,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.10.13/nt_19801013_n07_v1.1_s.bin']
360,1980,10,15,18.913,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.10.15/nt_19801015_n07_v1.1_s.bin']
361,1980,10,17,18.66,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.10.17/nt_19801017_n07_v1.1_s.bin']
362,1980,10,19,18.536,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.10.19/nt_19801019_n07_v1.1_s.bin']
363,1980,10,21,18.469,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.10.21/nt_19801021_n07_v1.1_s.bin']
364,1980,10,23,18.367,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.10.23/nt_19801023_n07_v1.1_s.bin']
365,1980,10,25,18.312,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.10.25/nt_19801025_n07_v1.1_s.bin']
366,1980,10,27,18.209,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.10.27/nt_19801027_n07_v1.1_s.bin']
367,1980,10,29,18.064,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.10.29/nt_19801029_n07_v1.1_s.bin']
368,1980,10,31,17.864,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.10.31/nt_19801031_n07_v1.1_s.bin']
369,1980,11,2,17.725,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.11.02/nt_19801102_n07_v1.1_s.bin']
370,1980,11,4,17.504,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.11.04/nt_19801104_n07_v1.1_s.bin']
371,1980,11,6,17.321,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.11.06/nt_19801106_n07_v1.1_s.bin']
372,1980,11,8,17.235,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.11.08/nt_19801108_n07_v1.1_s.bin']
373,1980,11,10,17.077,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.11.10/nt_19801110_n07_v1.1_s.bin']
374,1980,11,12,16.9,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.11.12/nt_19801112_n07_v1.1_s.bin']
375,1980,11,14,16.633,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.11.14/nt_19801114_n07_v1.1_s.bin']
376,1980,11,16,16.394,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.11.16/nt_19801116_n07_v1.1_s.bin']
377,1980,11,18,16.133,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.11.18/nt_19801118_n07_v1.1_s.bin']
378,1980,11,20,15.758,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.11.20/nt_19801120_n07_v1.1_s.bin']
379,1980,11,22,15.378,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.11.22/nt_19801122_n07_v1.1_s.bin']
380,1980,11,24,15.015,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.11.24/nt_19801124_n07_v1.1_s.bin']
381,1980,11,26,14.714,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.11.26/nt_19801126_n07_v1.1_s.bin']
382,1980,11,28,14.334,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.11.28/nt_19801128_n07_v1.1_s.bin']
383,1980,11,30,13.876,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.11.30/nt_19801130_n07_v1.1_s.bin']
384,1980,12,2,13.549,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.12.02/nt_19801202_n07_v1.1_s.bin']
385,1980,12,4,13.156,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.12.04/nt_19801204_n07_v1.1_s.bin']
386,1980,12,6,12.601,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.12.06/nt_19801206_n07_v1.1_s.bin']
387,1980,12,8,12.097,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.12.08/nt_19801208_n07_v1.1_s.bin']
388,1980,12,10,11.659,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.12.10/nt_19801210_n07_v1.1_s.bin']
389,1980,12,12,11.17,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.12.12/nt_19801212_n07_v1.1_s.bin']
390,1980,12,14,10.702,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.12.14/nt_19801214_n07_v1.1_s.bin']
391,1980,12,16,10.212,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.12.16/nt_19801216_n07_v1.1_s.bin']
392,1980,12,18,9.676,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.12.18/nt_19801218_n07_v1.1_s.bin']
393,1980,12,20,9.342,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.12.20/nt_19801220_n07_v1.1_s.bin']
394,1980,12,22,8.65,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.12.22/nt_19801222_n07_v1.1_s.bin']
395,1980,12,24,8.1,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.12.24/nt_19801224_n07_v1.1_s.bin']
396,1980,12,26,7.612,0.0, ['/ecs/DP1/PM/NSIDC-0051.001/1980.12.26/nt_19801226_n07_v1.1_s.bin']
